code,name
syde543,Cognitive Ergonomics
syde544,Biomedical Measurement and Signal Processing
syde548,User Centred Design Methods
syde552,Computational Neuroscience
syde553,Advanced Dynamics
syde554,Nonlinear Dynamic Systems
syde556,Simulating Neurobiological Systems
syde558,Fuzzy Logic and Neural Networks
syde572,Introduction to Pattern Recognition
syde575,Image Processing
syde577,Deep Learning
syde584,Physiological Systems and Biomedical Design
syde586,Material Selection for Design
syde599,Special Topics in Systems Design Engineering
syde600,"Systems Theory, Models, Research & Design"
syde620,Fundamentals of Continuous System Models
syde621,Mathematics of Computation
syde622,Machine Intelligence
syde624,System Simulation: Advanced Topics
syde625,Tools of Intelligent Systems Design
syde631,Time Series Modelling
syde632,Optimization Methods
syde633,Remote Sensing Systems
syde640,Experimental Design
syde642,Cognitive Engineering Methods
syde643,Collaborative Systems Design
syde644,Human Factors Testing
syde652,Dynamics of Multibody  Systems
syde654,Graphic Theoretic Models for Complex Systems
syde655,Optimal and Learning-Based Control
syde660,Systems Design Graduate Workshop 1
syde660a,Systems Design Graduate Workshop 1 - AI and Machine Learning
syde660b,Systems Design Graduate Workshop 1 - Biomedical Systems
syde660c,Systems Design Graduate Workshop 1 - Human Factors
syde660d,Systems Design Graduate Workshop 1 - Mechatronic & Physical Systems
syde660e,"Systems Design Graduate Workshop 1 - Vision, Image & Signal Processing"
syde661,Model-Based Robust Design
syde662,Systems Design Graduate Workshop 2
syde663,Critical Design Methods
syde671,Advanced Image Processing
syde672,Statistical Image Processing
syde673,Video Processing and Analysis
syde674,3D Computer Vision
syde675,Pattern Recognition
syde676,Information Theory in Pattern Synthesis and Analysis
syde677,Medical Imaging
syde682,"Advanced MicroElectroMechanical Systems: Physics, Design & Fabrication"
syde683,Design of MEMS and NEMS
syde684,Materials Biocompatibility
syde710,Topics in Mathematics
syde720,Selected Topics in Computation
syde730,Selected Topics in Societal-Environmental Systems
syde740,Selected Topics in Human Systems
syde750,Topics in Systems Modelling
syde760,Topics in Engineering Design
syde770,Selected Topics in Communication and Information Systems
syde780,Selected Topics in Engineering Sciences
tax600,Introductory Tax and Accounting for MTax Students
tax614,An Introduction to Accounting for Income Taxes
tax615,Taxation and Finance
tax616,Tax Research and Statutory Interpretation
tax617,Integration of Tax/Audit/Accounting
tax619,Taxation of Corporations
tax620,Introduction to Business Structuring
tax625,Tax Policy
tax626,Business Structuring
tax627,International Tax I
tax628,Tax Planning for the Owner-Manager and Executive
tax629,Tax Risk Management
tax635,The Microeconomic Approach to Tax Planning
tax636,Estate & Retirement Planning
tax637,International Tax II
tax638,Research Paper
tax690,Topics in Taxation
thperf100,Introduction to Theatre
thperf102,Introduction to Performance
thperf112,"Introduction to Black Arts, Culture, and Literature"
thperf149,Introduction to Critical Design Practices
thperf200,Theatre and Performance in Context
thperf206,Production Participation 1
thperf207,Production Participation 2
thperf220,Performance Studies
thperf221,Performing Text
thperf222,Performing the Body
thperf224,Black Performance Studies
thperf243,Technical Production 1
thperf244,Technical Production 2
thperf246,Design for Performance Media
thperf248,Project Management in the Arts
thperf278,Performance Technologies
thperf280,Theatre and Performance in Canada
thperf282,Gender and Performance
thperf284,Site-Specific Performance
thperf300,Theories of Theatre and Performance
thperf301,Performance Creation
thperf306,Production Participation 3
thperf307,Production Participation 4
thperf316,Production Participation 5
thperf317,Production Participation 6
thperf321,Approaches to Acting with Text
thperf322,Approaches to Acting with the Body
thperf326,Performing the Voice
thperf331,Design Theory and Practice
thperf343,Stage Management
thperf361,Approaches to Directing
thperf364,Shakespeare in Performance at the Stratford Festival
thperf366,Writing for Performance
thperf367,Voice and Text at the Stratford Festival
thperf368,Collaborative Creation
thperf371,Performance History
thperf374,Sustainability in Design
thperf376,Political Performance
thperf378,Race and Performance
thperf379,Mixed Reality Design
thperf380,Black Theatre in Practice
thperf386,Shakespeare 1
thperf387,Shakespeare 2
thperf389,Audience Engagement
thperf400,Collaborative Performance Project
thperf406,Production Participation 7
thperf407,Production Participation 8
thperf410,Collaborative Performance Project
thperf416,Production Participation 9
thperf417,Production Participation 10
thperf440,Performative Inquiry and Practice
thperf490,Selected Seminars in Drama & Theatre Arts
thperf491,Selected Seminars in Drama & Theatre Arts
thperf499a,Senior Seminar
thperf499b,Senior Seminar
tn700,Theoretical Neuroscience Research Seminar
tour601,Contemporary Perspectives on Tourism
tour602,Seminar on Tourism Research
tour603,Sustainable Tourism
tour604,Social Planning for Tourism
tour609,Practicum in Tourism
tour675,Selected Topics in Tourism
tpm1x000,Technical Presentation
ts600,Thinking Theologically
ts601,Special Topics in Theological Studies
ts603,Intermediate Biblical Hebrew
ts607,Intermediate Biblical Greek
ts610,Studying the OId Testament
ts611,Studying the New Testament
ts612,Teaching the Bible
ts613,Special Topics in Old Testament Themes
ts617,Unity and Diversity in the New Testament
ts619,"The Bible, Peace, and Violence"
ts621,Special Topics: Pastor's Theology Seminar
ts631,Contemporary Christian Theology
ts632,Modern Christian Thought
ts633,Comtemporary Mennonite Theology
ts635,Christian Ethics
ts636,Christian Approaches to Peacemaking
ts637,War and Peace in Christian Theology
ts638,Doing Development: Issues of Justice and Peace
ts640,The Mennonite Tradition in Historical Context
ts641,History of Christianity (300-1500)
ts642,The Radical Reformation
ts645,Reformation History
ts647,Global Christianity
ts649,The Early Church
ts651,Christian Worship
ts652,The Church's Song
ts653,Worship and its Music
ts662,Dietrich Bonhoeffer: Life and Thought
ts670,War and Peace in Christian Thought
ts671,Conflict in Congregations & Faith-Based Organizations
ts674,Church as Mission
ts677,Church and Ministry
ts678,Supervised Experience in Ministry I
ts679,Supervised Experience in Ministry II
ts680,Theology of Everyday Life
ts681,Personal Spirituality: Practices for Daily Living
ts684,Pastoral Care
ts686,Spiritual Formation Across the Life-Cycle
ts689,Aging and the Spiritual Life
ts690,Seminars in Theological Studies
ts691,Directed Readings in Theological Studies
ts692,Explorations in Theological Studies
ts699,Historical/Cultural Travel Courses
ts715,Special Topics in Old Testament Exegesis
ts718,Special Topics in New Testament Exegesis
ts724,Biblical Foundations of Peace
ts731,Christianity's Encounter with Other Faiths
ts732,Theologies of the Global South
ts733,Indigenous Theologies and Methods
ts734,"Suffering, Evil, and God"
ts735,Peace Church Theology
ts738,Systematic Theology
ts746,Anabaptist Spirituality in Historical Context
ts751,Worship Ritual and Ministry
ts755,Preaching
ts779,Specialized Supervised Experience.
ts783,Theology and Practice of Leadership
ts787,Spiritual Guidance Seminar
ts792,Special Topics Seminars
ts796,Thesis Preparation
ts798,Thesis Preparation
ts799,Thesis Preparation
ucr191e,"Communication in the Engineering Profession (AE, CIVE, ENVE, GEOE)"
ucr192e,"Communication in the Engineering Profession (COMPE, ELE, MGTE)"
un601,"Control, Instrumentation and Electrical Systems"
un602,Nuclear Fuel Waste Management
un603,Project Management for Nuclear Engineers
un700,Industrial Research Project in Nuclear Engineering
un701,Engineering Risk and Reliability Analysis
un702,Power Plant Thermodynamics
un751,Nuclear Fuel Management
un752,Nuclear Power Plant Systems and Operations
un753,Nuclear Energy in Society: Regulations and Energy Future
un754,Small Modular Reactors
un799,Special Topics in Nuclear Engineering
un801,Nuclear Plant Systems and Operations Test
un802,Reactor Physics
un803,Nuclear Reactor Safety Design
un804,Nuclear Reactor Heat Transport System Design
un805,Introduction to Operational Health Physics
un806,Nuclear Fuel Engineering
un807,Power Plant Thermodynamics
un808,Reactor Chemistry and Corrosion
un901,Nuclear Materials
univ101,Strategies and Skills for Academic Success
uu101w,Perspectives on Sustainability
uu150w,Fndtns for Comm Eng & Ser(WLU)
vcult100,World Cinema and Visual Culture
vcult101,Art History and Visual Culture
vcult112,"Introduction to Black Arts, Culture, and Literature"
vcult200,Visual Studies Across the Discipline
vcult201,Global Histories of Art 1500-1800 C.E.
vcult204,Art Institutions
vcult205,Topics in Visual Culture
vcult208,Global Modern Art: 1800-1940
vcult209,Global Modernisms: 1940-1970
vcult216,Indigenous Visual Culture in Canada
vcult241,Survey of Greek Art and Architecture
vcult242,Survey of Roman Art and Architecture
vcult244,History of Visual Media to 1910
vcult245,History of Film and Visual Media from 1900 to Today
vcult252,Religion in Popular Film
vcult256,Experimental Film
vcult257,"Video, New Media and the Digital Turn"
vcult262,Global Queer Cinema
vcult275,Calligraphy to Conceptual Art: Text as an Image in Islamic and East Asian Visual Arts
vcult281,Art and Gender
vcult282,Canadian Art from the 17th Century to 1940
vcult293,Fine Arts Abroad
vcult300,Visual Culture in Theory
vcult305,Topics in Visual Culture
vcult319,Contemporary Art
vcult330,"Topics Course in Museums, Galleries, Curatorship"
vcult338,Philosophy of Art
vcult341,Advanced Studies in Greek Art and Architecture
vcult342,Advanced Studies in Roman Art and Architecture
vcult377,Religion in Science Fiction Films and Television
vcult393,Fine Arts Abroad
vcult400,Visual Culture Seminar
vcult401,Advanced Visual Culture Seminar
vcult405,Topics in Visual Culture
water601,Integrated Water Management
water602,Integrated Water Management Project
water620,Sustainable Operations
whmis1x000,Workplace Hazardous Materials Information System
wil601,Career Foundations for Work-Integrated Learning
wil611,Interdisciplinary Community/Industry Research Project
wkrpt1,Work-term Report
wkrpt100,Work-term Report
wkrpt100m,Work-term Report
wkrpt101,Work-term Report
wkrpt103,Work-term Report
wkrpt2,Work-term Report
wkrpt200,Work-term Report
wkrpt200a,Arts Work-term Report 2
wkrpt200e,Environment Work-term Report 2
wkrpt200h,Health Work-term Report 2
wkrpt200m,Work-term Report
wkrpt200s,Science Work-Term Report 2
wkrpt201,Work-term Report
wkrpt203,Work-term Report
wkrpt3,Work-term Report
wkrpt300,Work-term Report
wkrpt300a,Arts Work-term Report 3
wkrpt300e,Environment Work-term Report 3
wkrpt300h,Health Work-term Report 3
wkrpt300m,Work-term Report
wkrpt300s,Science Work-Term Report 3
